date,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_NEUTRAL_SENTIMENT_CNT,NEWS_SENTIMENT_DAILY_AVG,NEWS_PUBLICATION_COUNT,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,PX_HIGH,PX_LOW,PX_OPEN,PX_LAST,VOLUME,RSI_14D
2017-09-20,0.0321,168.0,118.0,64.0,2.0,3.0,6.0,23.0,163.04,161.26,161.51,162.85,2432302.0,61.6278,1.0,0.1736
2017-09-21,-0.0262,128.0,87.0,35.0,0.0,4.0,14.0,14.0,162.93,160.4,162.93,161.48,1738809.0,56.9693,0.0,0.0
2017-09-22,0.0138,93.0,68.0,52.0,1.0,3.0,7.0,8.0,162.0,160.37,160.9,161.29,1535895.0,56.3333,0.0,0.0755
2017-09-25,0.0437,90.0,58.0,35.0,1.0,2.0,5.0,14.0,162.7,160.52,160.83,162.33,1799953.0,59.0295,0.0,0.2616
2017-09-26,0.0334,162.0,114.0,67.0,0.0,3.0,3.0,22.0,164.73,162.59,162.71,164.07,2370441.0,63.1311,0.0,0.0
2017-09-27,0.0361,248.0,192.0,57.0,1.0,4.0,4.0,39.0,165.315,163.38,164.49,164.42,2053131.0,63.9137,1.0,0.0319
2017-09-28,0.0355,175.0,121.0,53.0,0.0,1.0,4.0,26.0,164.949,163.54,164.47,163.9,1730860.0,61.8144,0.0,0.0
2017-09-29,-0.0291,123.0,76.0,112.0,5.0,2.0,14.0,11.0,165.07,163.76,163.9,164.29,1852282.0,62.8013,1.0,0.7972
2017-10-02,0.0015,211.0,165.0,71.0,1.0,4.0,5.0,7.0,166.42,164.29,164.92,165.89,2267689.0,66.6135,0.0,0.0536
2017-10-03,-0.5074,446.0,203.0,98.0,5.0,6.0,192.0,20.0,167.29,165.03,166.32,165.08,2839448.0,63.0886,5.0,-0.35
2017-10-04,0.0375,232.0,148.0,158.0,4.0,7.0,16.0,31.0,165.93,164.691,165.23,165.21,1918560.0,63.4231,2.0,0.2028
2017-10-05,-0.0297,269.0,178.0,95.0,9.0,10.0,35.0,27.0,167.12,165.25,165.86,167.07,4715438.0,67.905,2.0,0.3738
2017-10-06,-0.1121,2103.0,1206.0,530.0,41.0,22.0,465.0,368.0,159.46,156.54,159.0,157.09,18001179.0,39.756,18.0,0.6838
2017-10-09,-0.0089,208.0,157.0,76.0,0.0,3.0,16.0,13.0,157.75,154.11,157.01,154.61,7028795.0,35.7861,4.0,-0.6192
2017-10-10,-0.0095,616.0,484.0,107.0,4.0,8.0,50.0,42.0,157.36,155.08,155.67,156.87,5420155.0,41.5173,13.0,-0.642
2017-10-11,-0.0112,437.0,319.0,126.0,6.0,4.0,41.0,33.0,158.96,157.06,157.3,157.87,3859269.0,43.9031,2.0,0.5818
2017-10-12,0.0088,232.0,179.0,89.0,2.0,3.0,19.0,19.0,157.99,156.36,157.87,157.22,3596284.0,42.6842,4.0,-0.4957
2017-10-13,-0.0151,120.0,84.0,98.0,0.0,4.0,13.0,11.0,160.08,157.09,157.42,159.85,3634493.0,48.8698,1.0,-0.0649
2017-10-16,-0.0078,124.0,103.0,42.0,0.0,1.0,11.0,2.0,159.8,158.32,159.38,158.81,2454072.0,46.7225,2.0,-0.7301
2017-10-17,0.0086,145.0,105.0,78.0,1.0,1.0,8.0,10.0,159.27,157.57,159.0,158.38,2426824.0,45.8259,2.0,-0.7364
2017-10-18,0.0592,177.0,123.0,55.0,0.0,3.0,4.0,36.0,158.84,157.305,158.84,157.55,3011277.0,44.0681,0.0,0.0
2017-10-19,0.0023,269.0,238.0,139.0,1.0,15.0,3.0,13.0,158.76,157.003,157.14,158.46,2981719.0,46.4915,5.0,-0.1221
2017-10-20,0.0025,225.0,188.0,94.0,0.0,6.0,6.0,10.0,161.01,158.51,158.97,160.77,3993227.0,52.1583,3.0,-0.1706
2017-10-23,0.0019,122.0,101.0,39.0,3.0,0.0,3.0,5.0,162.39,160.58,160.85,162.04,2811210.0,54.9812,1.0,0.8662
