date,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_NEUTRAL_SENTIMENT_CNT,NEWS_SENTIMENT_DAILY_AVG,NEWS_PUBLICATION_COUNT,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,PX_HIGH,PX_LOW,PX_OPEN,PX_LAST,VOLUME,RSI_14D
2020-02-13,0.0047,47.0,3.0,39.0,0.0,136.0,0.0,14.0,377.71,372.39,372.56,374.84,1917119.0,75.6481,1.0,0.0
2020-02-14,0.0397,37.0,6.0,28.0,0.0063,223.0,0.0,9.0,379.83,375.85,376.28,379.67,1690561.0,78.3006,1.0,1.0
2020-02-17,0.0,24.0,,17.0,0.0,22.0,0.0,3.0,,,,,,,,0.0
2020-02-18,0.0027,29.0,1.0,21.0,0.0,46.0,0.0,2.0,382.59,378.59,380.2,378.85,2074715.0,76.7717,,0.0
2020-02-19,0.0749,49.0,11.0,38.0,0.1268,176.0,0.0,6.0,385.0,381.48,383.83,383.28,2580455.0,79.1413,,3.0
2020-02-20,0.0931,89.0,17.0,54.0,0.0273,169.0,2.0,37.0,386.745,373.48,384.0,378.96,3789340.0,71.4832,1.0,7.0
2020-02-21,0.0265,74.0,9.0,52.0,-0.0036,114.0,1.0,14.0,378.34,368.75,378.02,372.95,2743135.0,62.4321,1.0,0.0
2020-02-24,-0.012,27.0,2.0,18.0,0.0,35.0,0.0,2.0,363.46,349.0,355.39,357.41,3924013.0,46.1578,2.0,0.0
2020-02-25,0.018,33.0,4.0,26.0,0.0,125.0,0.0,10.0,363.97,346.28,361.0,347.8,4188112.0,39.33,3.0,0.0
2020-02-26,0.0057,50.0,3.0,34.0,0.0,106.0,0.0,6.0,360.07,348.6,349.4,351.34,3494105.0,42.6929,,0.0
2020-02-27,0.0332,50.0,5.0,27.0,0.0,82.0,0.0,10.0,352.24,337.27,340.0,337.52,4737676.0,34.6242,1.0,0.0
2020-02-28,0.0386,50.0,7.0,36.0,0.1469,166.0,0.0,9.0,345.46,324.0,324.42,345.12,6469131.0,41.205,2.0,5.0
2020-03-02,0.0101,27.0,2.0,21.0,0.0,47.0,0.0,1.0,360.75,342.61,349.81,360.28,5398135.0,51.6583,1.0,0.0
2020-03-03,0.0189,98.0,11.0,78.0,0.0012,162.0,0.0,23.0,364.95,344.04,361.76,348.34,4204501.0,44.889,3.0,1.0
2020-03-04,-0.0033,60.0,2.0,51.0,-0.0031,108.0,1.0,16.0,364.27,350.08,354.38,363.85,4146282.0,53.4265,3.0,0.0
2020-03-05,0.1879,55.0,15.0,29.0,0.0,83.0,0.0,5.0,360.45,347.19,355.06,351.03,3199006.0,46.952,3.0,0.0
2020-03-06,-0.005,51.0,1.0,42.0,0.0,92.0,0.0,13.0,344.16,326.6,340.45,336.77,5622911.0,41.0001,3.0,0.0
2020-03-09,-0.005,36.0,2.0,26.0,0.0,64.0,0.0,5.0,322.44,305.33,311.68,305.79,5291910.0,31.6217,2.0,0.0
2020-03-10,-0.0141,68.0,3.0,58.0,0.0151,115.0,0.0,15.0,332.94,309.31,318.98,332.38,5973672.0,43.5557,7.0,2.0
2020-03-11,0.0422,60.0,9.0,40.0,0.0449,143.0,0.0,11.0,326.357,309.0,324.32,315.23,4874326.0,38.8465,3.0,3.0
2020-03-12,-0.0136,56.0,3.0,39.0,0.126,155.0,1.0,8.0,310.13,283.0,290.41,285.0,7230152.0,32.2313,5.0,3.0
2020-03-13,0.0978,285.0,53.0,161.0,0.3072,727.0,13.0,40.0,336.0,298.0,312.88,335.5,8935220.0,48.1239,36.0,30.0
2020-03-16,0.0053,35.0,2.0,26.0,0.3097,91.0,0.0,3.0,307.11,283.25,288.356,286.03,7140139.0,38.5793,2.0,2.0
2020-03-17,-0.0538,80.0,8.0,51.0,-0.2447,120.0,5.0,8.0,312.95,278.35,291.2,311.81,6189140.0,44.7311,12.0,1.0
2020-03-18,0.1181,59.0,14.0,35.0,0.0048,141.0,2.0,22.0,296.87,255.131,290.0,294.61,7293306.0,41.7282,4.0,2.0
2020-03-19,-0.0363,86.0,4.0,57.0,0.0,141.0,0.0,24.0,318.705,281.1,291.77,307.51,6023835.0,44.7253,12.0,0.0
2020-03-20,-0.0104,57.0,3.0,41.0,0.0,73.0,0.0,15.0,324.8,293.77,312.92,295.34,7461753.0,42.5042,4.0,0.0
2020-03-23,-0.0559,18.0,,10.0,0.0,68.0,0.0,2.0,312.49,287.78,296.67,307.27,6016822.0,45.3684,3.0,0.0
2020-03-24,0.01,59.0,5.0,45.0,-0.0016,118.0,1.0,19.0,326.99,301.59,322.96,310.0,6592213.0,46.0309,3.0,0.0
2020-03-25,0.0018,61.0,2.0,47.0,0.0,94.0,0.0,23.0,317.65,298.13,308.0,305.91,4830363.0,45.1475,2.0,0.0
2020-03-26,-0.0121,62.0,3.0,45.0,0.0425,116.0,0.0,11.0,324.43,305.69,305.99,322.67,4534399.0,49.4303,5.0,3.0
2020-03-27,0.0151,49.0,4.0,33.0,0.0,89.0,0.0,12.0,314.287,300.63,311.7,305.83,4862124.0,45.5795,1.0,0.0
2020-03-30,0.0306,26.0,4.0,20.0,0.0,53.0,0.0,1.0,322.97,308.01,308.89,318.39,4340463.0,48.7842,1.0,0.0
2020-03-31,0.014,55.0,5.0,37.0,-0.0124,172.0,1.0,6.0,326.334,312.68,316.41,318.24,6414549.0,48.7473,2.0,0.0
2020-04-01,-0.0012,184.0,5.0,186.0,0.2137,133.0,1.0,18.0,309.611,298.32,307.0,301.21,3902957.0,44.6186,7.0,12.0
2020-04-02,-0.0041,65.0,2.0,51.0,0.0339,57.0,0.0,11.0,306.5,293.18,297.76,303.96,3590071.0,45.4225,3.0,2.0
2020-04-03,-0.0034,42.0,,27.0,0.0577,67.0,1.0,4.0,303.47,289.71,302.06,293.61,3934718.0,42.8987,2.0,1.0
2020-04-06,0.0094,25.0,3.0,17.0,0.0415,61.0,0.0,5.0,320.51,299.955,306.56,319.13,5145092.0,50.2402,1.0,1.0
2020-04-07,0.0428,78.0,12.0,50.0,0.0,111.0,0.0,26.0,328.32,306.3,327.41,308.93,5422270.0,47.6057,1.0,0.0
2020-04-08,-0.0321,59.0,7.0,40.0,0.0,77.0,0.0,18.0,317.72,308.2,313.88,317.18,4002545.0,49.8943,8.0,0.0
2020-04-09,0.0411,80.0,12.0,53.0,0.0,64.0,0.0,12.0,320.78,310.79,318.65,318.7,3300177.0,50.3248,1.0,0.0
2020-04-10,0.0076,55.0,4.0,39.0,0.0043,64.0,0.0,13.0,,,,,,,,1.0
2020-04-13,0.004,15.0,1.0,14.0,0.0,27.0,0.0,1.0,320.9,313.75,315.94,320.65,1838954.0,50.9076,,0.0
2020-04-14,0.0166,45.0,5.0,35.0,0.0,79.0,0.0,11.0,342.095,328.47,328.77,340.765,3858854.0,56.568,,0.0
2020-04-15,0.0548,74.0,12.0,50.0,0.0,110.0,0.0,25.0,339.224,329.645,335.34,332.55,2818631.0,53.8378,1.0,0.0
2020-04-16,0.0097,48.0,3.0,31.0,0.0,69.0,0.0,6.0,345.515,336.035,339.71,342.7,3918632.0,56.6234,2.0,0.0
2020-04-17,0.0188,59.0,6.0,42.0,0.0,124.0,0.0,9.0,350.38,340.5,350.091,344.11,3342418.0,57.0115,,0.0
2020-04-20,0.054,23.0,4.0,16.0,0.0,56.0,0.0,1.0,348.5,338.75,340.79,344.88,2771970.0,57.2365,,0.0
2020-04-21,0.003,45.0,2.0,36.0,0.0,101.0,0.0,11.0,342.763,325.21,340.9,328.99,3548202.0,51.2724,,0.0
