date,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_NEUTRAL_SENTIMENT_CNT,NEWS_SENTIMENT_DAILY_AVG,NEWS_PUBLICATION_COUNT,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,PX_HIGH,PX_LOW,PX_OPEN,PX_LAST,VOLUME,RSI_14D
2015-01-01,-0.0029,517.0,28.0,7.0,442.0,-0.0321,550.0,7.0,16.0,69.0,,,,,,
2015-01-02,-0.0004,496.0,10.0,10.0,456.0,0.0204,538.0,17.0,14.0,70.0,47.42,46.54,46.66,46.76,27913852.0,47.3062
2015-01-05,-0.0004,885.0,17.0,8.0,818.0,0.1221,989.0,9.0,32.0,114.0,46.73,46.25,46.37,46.325,39673865.0,44.5629
2015-01-06,0.0004,1141.0,13.0,25.0,1052.0,0.1305,1416.0,4.0,66.0,184.0,46.749,45.54,46.38,45.65,36447854.0,40.6261
2015-01-07,-0.0029,750.0,43.0,9.0,656.0,-0.2672,1225.0,9.0,36.0,163.0,46.46,45.49,45.98,46.23,29114061.0,45.1131
2015-01-08,-0.0007,912.0,26.0,11.0,853.0,0.1183,1266.0,6.0,48.0,153.0,47.7499,46.72,46.75,47.59,29645202.0,53.9088
2015-01-09,0.0011,946.0,19.0,34.0,861.0,0.1179,1229.0,11.0,44.0,164.0,47.82,46.9,47.61,47.19,23944181.0,51.3046
2015-01-12,-0.0001,782.0,10.0,9.0,752.0,0.0884,996.0,5.0,38.0,97.0,47.54,46.36,47.42,46.6,23651887.0,47.6484
2015-01-13,0.0008,1387.0,20.0,37.0,1286.0,0.1204,1807.0,18.0,82.0,239.0,47.91,46.06,46.97,46.355,35270601.0,46.1768
2015-01-14,0.0005,1600.0,15.0,39.0,1519.0,0.0951,1870.0,23.0,70.0,255.0,46.24,45.62,45.96,45.955,29719580.0,43.7984
2015-01-15,-0.0006,1384.0,35.0,28.0,1279.0,0.043,1620.0,14.0,53.0,218.0,46.38,45.41,46.22,45.48,32750779.0,41.0917
2015-01-16,-0.0226,1114.0,149.0,15.0,925.0,0.1247,1393.0,32.0,77.0,204.0,46.28,45.17,45.31,46.24,35695289.0,46.7608
2015-01-19,-0.2376,521.0,185.0,7.0,317.0,0.0417,864.0,6.0,18.0,100.0,,,,,,
2015-01-20,-0.055,1128.0,224.0,9.0,855.0,-0.035,1273.0,28.0,37.0,173.0,46.65,45.57,46.3,46.39,36161860.0,47.828
2015-01-21,-0.0021,1705.0,82.0,29.0,1537.0,0.156,1742.0,36.0,123.0,278.0,46.14,45.48,45.94,45.92,39081143.0,44.7979
2015-01-22,0.0001,12735.0,47.0,132.0,12354.0,0.0579,4818.0,44.0,260.0,1137.0,47.135,46.08,46.38,47.13,35898035.0,53.0454
2015-01-23,-0.0015,3944.0,166.0,55.0,3620.0,0.044,2654.0,33.0,100.0,485.0,47.39,46.8,47.36,47.18,26211594.0,53.3555
2015-01-26,0.0013,1253.0,15.0,45.0,1099.0,0.0534,1473.0,7.0,36.0,140.0,47.1339,46.2399,47.0,47.01,42525530.0,52.0957
2015-01-27,-0.2361,7310.0,2113.0,1207.0,3780.0,0.1952,3089.0,153.0,307.0,402.0,43.2,42.105,42.95,42.66,169163953.0,31.5601
2015-01-28,-0.152,4490.0,1193.0,411.0,2725.0,-0.3933,3013.0,167.0,161.0,258.0,42.79,41.16,42.74,41.19,84507078.0,27.6006
2015-01-29,0.0031,3952.0,172.0,205.0,3496.0,-0.1518,2521.0,64.0,91.0,342.0,42.12,40.79,40.93,42.01,63585273.0,32.6747
2015-01-30,0.0039,3336.0,52.0,217.0,2998.0,0.0732,2046.0,12.0,71.0,301.0,41.58,40.35,41.55,40.4,78004944.0,28.4576
2015-02-02,0.0005,1144.0,16.0,26.0,1070.0,0.009,1223.0,5.0,37.0,152.0,41.37,40.23,40.59,41.28,50352532.0,33.509
2015-02-03,0.001,2144.0,46.0,69.0,1963.0,0.0604,1747.0,19.0,71.0,226.0,41.93,41.045,41.63,41.6,52082448.0,35.298
2015-02-04,-0.0026,1337.0,67.0,35.0,1187.0,0.0344,1615.0,11.0,44.0,216.0,42.21,41.36,41.94,41.84,41614812.0,36.6742
2015-02-05,0.033,2521.0,52.0,425.0,1858.0,0.1289,1899.0,14.0,75.0,274.0,42.64,41.855,42.22,42.45,36548168.0,40.1581
2015-02-06,0.0034,1425.0,23.0,89.0,1266.0,0.0425,1379.0,13.0,29.0,172.0,42.79,42.15,42.68,42.41,34616554.0,40.0027
2015-02-09,0.0116,504.0,5.0,46.0,400.0,0.1374,1008.0,10.0,36.0,88.0,42.74,42.21,42.24,42.36,31381061.0,39.7954
2015-02-10,0.0708,2898.0,16.0,653.0,2145.0,0.1822,2397.0,22.0,152.0,284.0,42.77,42.18,42.74,42.6,29670676.0,41.3662
2015-02-11,-0.0462,2004.0,384.0,127.0,1420.0,0.1501,2050.0,16.0,52.0,177.0,42.65,42.21,42.65,42.38,38262509.0,40.3275
2015-02-12,0.0011,2175.0,60.0,75.0,1984.0,0.0591,1749.0,8.0,69.0,188.0,43.09,42.51,42.66,43.09,33268831.0,45.1172
2015-02-13,0.003,1736.0,46.0,99.0,1563.0,0.074,2793.0,18.0,52.0,195.0,43.87,43.15,43.38,43.87,40264887.0,49.8771
2015-02-16,0.0024,459.0,8.0,23.0,406.0,0.0554,1853.0,3.0,29.0,79.0,,,,,,
2015-02-17,-0.0002,1042.0,14.0,13.0,984.0,0.0564,1996.0,15.0,40.0,160.0,44.0,43.19,43.97,43.58,33695749.0,48.2032
2015-02-18,-0.0004,2108.0,39.0,39.0,1981.0,0.0867,2001.0,12.0,74.0,184.0,43.7,43.39,43.63,43.53,27111657.0,47.9047
