date,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_NEUTRAL_SENTIMENT_CNT,NEWS_SENTIMENT_DAILY_AVG,NEWS_PUBLICATION_COUNT,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,PX_HIGH,PX_LOW,PX_OPEN,PX_LAST,VOLUME,RSI_14D
2015-01-01,-0.0013,33.0,1.0,27.0,0.3673,23.0,2.0,1.0,,,,,,,,
2015-01-02,0.0069,24.0,,22.0,,23.0,,,2.0,27.4192,26.98,27.0499,27.2495,3521932.0,66.4032,
2015-01-05,0.0,22.0,,19.0,,28.0,1.0,6.0,,27.2196,26.6756,27.0699,26.8802,3483722.0,61.5558,
2015-01-06,0.0123,58.0,4.0,45.0,0.2627,80.0,,10.0,6.0,27.1497,26.4111,26.98,26.8203,4244953.0,60.781,
2015-01-07,0.0395,56.0,1.0,44.0,0.3802,103.0,10.0,17.0,10.0,28.2377,26.9102,27.1996,28.1978,7542289.0,70.1026,
2015-01-08,0.472,292.0,2.0,148.0,0.5627,255.0,26.0,29.0,136.0,28.9763,28.2077,28.2676,28.9663,6728314.0,73.839,
2015-01-09,0.0055,76.0,4.0,65.0,0.2804,83.0,7.0,4.0,5.0,29.3257,28.9464,29.1061,29.1959,10123046.0,74.85,
2015-01-12,0.0098,21.0,,18.0,,34.0,4.0,3.0,2.0,29.3257,29.0262,29.2957,29.2159,5203123.0,74.9407,
2015-01-13,0.0008,43.0,,36.0,0.1953,58.0,,1.0,1.0,29.5952,29.2059,29.3955,29.4155,6209675.0,75.8775,
2015-01-14,0.007,49.0,,42.0,0.5696,45.0,8.0,4.0,4.0,29.5253,28.9564,29.156,29.5153,3501459.0,76.3535,1.0
2015-01-15,-0.0034,59.0,3.0,50.0,0.3151,72.0,4.0,9.0,,29.6551,29.0761,29.5952,29.126,4321815.0,70.51,
2015-01-16,0.0082,50.0,,43.0,0.8328,52.0,4.0,8.0,4.0,29.136,28.4872,29.0961,29.0861,7999804.0,69.9189,1.0
2015-01-19,0.0,18.0,,14.0,,42.0,1.0,1.0,,,,,,,,1.0
2015-01-20,0.0409,67.0,3.0,49.0,0.1827,72.0,11.0,5.0,10.0,29.9645,29.1061,29.9246,29.4854,7051766.0,72.4096,
2015-01-21,0.0615,96.0,,66.0,0.8662,78.0,14.0,14.0,18.0,30.3238,29.3955,29.4854,30.0244,6784685.0,75.374,6.0
2015-01-22,-0.0042,119.0,6.0,90.0,0.0598,307.0,2.0,14.0,2.0,30.4436,29.7,30.214,30.4436,10054856.0,77.4072,
2015-01-23,-0.0058,95.0,6.0,69.0,0.0509,277.0,16.0,50.0,6.0,30.4536,30.0593,30.3638,30.1042,2645122.0,72.2096,3.0
2015-01-26,0.0,31.0,,26.0,0.1786,104.0,,11.0,,30.6033,29.9445,29.9645,30.6033,3111005.0,74.8808,
2015-01-27,0.025,40.0,,31.0,0.9288,100.0,5.0,5.0,6.0,30.7231,30.1042,30.2639,30.6033,3088434.0,74.8808,2.0
2015-01-28,0.0144,38.0,,28.0,0.9155,112.0,16.0,4.0,4.0,31.0824,30.0244,30.8528,30.0344,3036211.0,66.4378,1.0
2015-01-29,0.0063,30.0,,25.0,0.3878,74.0,4.0,1.0,2.0,30.0543,29.3107,30.0543,29.4954,5686555.0,59.5836,
2015-01-30,0.0014,65.0,2.0,58.0,0.0316,272.0,2.0,10.0,2.0,30.5235,29.2159,29.3456,30.1242,8215024.0,64.2213,1.0
2015-02-02,-0.0012,51.0,2.0,47.0,0.3239,29772.0,5.0,6.0,1.0,30.6532,30.1292,30.4935,30.2839,4660670.0,65.31,1.0
2015-02-03,0.0555,42.0,4.0,25.0,0.1558,13614.0,3.0,3.0,7.0,31.0475,30.3837,30.5035,30.8329,4745532.0,68.822,
2015-02-04,0.0,28.0,,24.0,0.4989,1601.0,2.0,11.0,,31.0525,30.6333,30.763,30.6931,3837949.0,66.9636,
2015-02-05,-0.0321,35.0,4.0,21.0,0.1089,89.0,2.0,4.0,2.0,31.2321,30.4835,30.7231,31.1523,2484188.0,69.8449,
2015-02-06,0.0086,42.0,2.0,28.0,0.2184,81.0,2.0,12.0,3.0,31.4318,31.0225,31.1423,31.2521,2766350.0,70.4483,1.0
2015-02-09,0.0,24.0,,21.0,,28.0,1.0,2.0,,31.3918,30.9227,31.1223,31.0225,5809532.0,67.1215,
2015-02-10,0.0056,34.0,1.0,27.0,0.2948,77.0,6.0,3.0,2.0,31.4917,31.1124,31.1822,31.2421,2308343.0,68.6467,
2015-02-11,0.0138,49.0,1.0,40.0,0.3121,130.0,5.0,8.0,5.0,31.4218,31.0425,31.302,31.2022,4632731.0,68.0288,2.0
2015-02-12,0.0043,30.0,,26.0,0.18,251.0,4.0,8.0,2.0,31.7113,31.4018,31.4517,31.5316,3311301.0,70.3963,1.0
2015-02-13,0.0021,19.0,,17.0,0.1259,264.0,2.0,5.0,1.0,31.7811,31.4517,31.6214,31.6913,3158543.0,71.4983,
2015-02-16,0.0,12.0,,10.0,,168.0,1.0,6.0,,,,,,,,
2015-02-17,0.077,7.0,,4.0,0.0188,176.0,1.0,8.0,2.0,32.1618,31.5516,31.6913,31.7013,2966309.0,71.5695,1.0
2015-02-18,-0.0016,50.0,2.0,40.0,0.2346,179.0,6.0,5.0,1.0,31.8111,30.6732,31.6613,30.9427,5243070.0,59.4156,1.0
2015-02-19,0.5741,341.0,17.0,135.0,0.1808,451.0,51.0,70.0,155.0,33.1586,31.292,32.38,31.7911,11855984.0,66.3071,2.0
2015-02-20,0.1151,241.0,10.0,159.0,0.4638,524.0,32.0,54.0,60.0,32.1804,31.4817,31.9009,31.8909,4379672.0,67.0167,9.0
2015-02-23,0.0391,34.0,,27.0,0.0948,114.0,5.0,16.0,6.0,31.9309,31.1024,31.6913,31.302,4541789.0,59.1071,1.0
2015-02-24,0.0044,167.0,2.0,149.0,0.1286,372.0,6.0,22.0,10.0,31.9209,31.1223,31.1822,31.5316,3588902.0,61.0377,
2015-02-25,-0.0006,46.0,1.0,37.0,0.0618,216.0,4.0,12.0,1.0,32.1622,31.4517,31.5216,32.1305,2381531.0,65.6001,
2015-02-26,0.2207,71.0,2.0,40.0,0.0456,364.0,21.0,27.0,21.0,33.1187,32.3311,32.4998,32.4199,5142363.0,67.5763,2.0
2015-02-27,0.1429,129.0,,85.0,0.2912,436.0,17.0,14.0,35.0,33.0388,32.5697,32.7394,32.9689,4423345.0,70.9813,2.0
2015-03-02,0.0,21.0,,18.0,,205.0,2.0,6.0,,33.0887,32.5896,32.7593,32.8991,2808157.0,69.9741,
2015-03-03,0.0016,61.0,1.0,44.0,,266.0,5.0,14.0,2.0,33.0588,32.6695,32.8991,32.6994,3291361.0,67.0469,
2015-03-04,0.2144,59.0,,36.0,0.0203,127.0,11.0,8.0,20.0,33.0388,32.395,33.0388,32.6196,6572179.0,65.86,11.0
2015-03-05,0.107,43.0,,28.0,,59.0,6.0,5.0,10.0,33.0089,32.5397,32.7294,32.7394,5124095.0,66.8091,
2015-03-06,0.0215,45.0,1.0,31.0,,117.0,6.0,10.0,5.0,33.0138,32.4699,32.6196,32.6595,2881146.0,65.5018,16.0
2015-03-09,-0.0149,17.0,2.0,15.0,,72.0,1.0,16.0,,32.9889,32.3601,32.6595,32.9589,5675560.0,68.0284,
2015-03-10,0.0364,48.0,1.0,32.0,,89.0,1.0,10.0,7.0,32.909,32.2802,32.8292,32.3002,4349375.0,57.9696,
2015-03-11,0.0094,23.0,,20.0,0.6529,91.0,2.0,9.0,2.0,32.2875,31.8211,32.2702,32.0506,2982663.0,54.672,
2015-03-12,0.0056,27.0,,24.0,0.0,107.0,1.0,7.0,2.0,32.3101,32.0107,32.0706,32.0906,2463914.0,55.112,1.0
2015-03-13,0.0,28.0,,25.0,0.1609,95.0,3.0,5.0,,32.3201,31.7412,31.9907,31.9808,2180108.0,53.572,
2015-03-16,0.002,19.0,,18.0,,46.0,,2.0,1.0,32.4599,32.0406,32.1504,32.41,1942946.0,58.4587,2.0
2015-03-17,0.025,25.0,,19.0,0.0256,122.0,6.0,7.0,3.0,32.6196,32.1005,32.2503,32.6096,1851097.0,60.5391,
2015-03-18,0.0,29.0,,26.0,0.3939,82.0,4.0,9.0,,32.8891,32.0606,32.5597,32.7992,5068646.0,62.4624,1.0
2015-03-19,0.0012,210.0,6.0,196.0,0.5527,343.0,63.0,64.0,7.0,33.4181,32.7992,32.8092,33.1386,4082374.0,65.6854,2.0
2015-03-20,0.1046,81.0,6.0,53.0,0.2918,140.0,9.0,15.0,18.0,33.3582,33.0238,33.2284,33.0787,3462230.0,64.6308,9.0
2015-03-23,0.0044,30.0,1.0,26.0,,49.0,1.0,2.0,2.0,33.0987,32.6296,32.9989,33.0887,2021650.0,64.7325,
2015-03-24,-0.001,61.0,2.0,54.0,-0.1787,84.0,2.0,6.0,1.0,33.4081,32.8941,33.1187,32.919,2388037.0,61.4973,1.0
2015-03-25,0.0018,30.0,,24.0,0.2071,85.0,5.0,5.0,1.0,33.0388,32.2403,32.939,32.2802,1862947.0,51.1358,
2015-03-26,0.0028,55.0,2.0,47.0,0.389,119.0,11.0,12.0,3.0,32.4898,31.7911,32.1604,32.4,3038211.0,52.7436,
2015-03-27,0.0013,53.0,,48.0,0.4777,101.0,10.0,4.0,2.0,32.5198,32.0007,32.4,32.3201,2133828.0,51.5264,
2015-03-30,0.0008,29.0,,26.0,,34.0,2.0,2.0,1.0,32.5796,32.2403,32.41,32.2403,1597520.0,50.2769,
2015-03-31,0.0011,31.0,,24.0,0.2135,118.0,3.0,8.0,1.0,32.2403,31.5116,32.1604,31.6314,2003839.0,41.9281,
2015-04-01,0.0,27.0,,24.0,0.4073,114.0,3.0,1.0,,31.9508,31.3419,31.7013,31.5815,2300722.0,41.3223,
2015-04-02,0.0052,40.0,1.0,36.0,0.0433,77.0,,6.0,3.0,32.939,31.6514,31.6514,32.8991,3752001.0,58.4061,
2015-04-03,0.0353,33.0,1.0,23.0,,36.0,,1.0,5.0,,,,,,,
2015-04-06,0.0023,22.0,,19.0,,42.0,,4.0,1.0,33.2484,32.6795,32.7493,33.0188,1798339.0,59.5588,
2015-04-07,0.0106,34.0,1.0,28.0,0.1696,82.0,3.0,3.0,3.0,33.2883,32.8691,33.0488,32.919,2393849.0,58.1134,
2015-04-08,0.0252,36.0,,30.0,0.0913,449.0,3.0,3.0,6.0,33.1586,32.4,32.9989,32.7094,3246445.0,55.09,3.0
2015-04-09,0.0072,39.0,,32.0,-0.0834,435.0,1.0,10.0,3.0,32.9689,32.2902,32.7094,32.3201,1909603.0,49.8979,1.0
2015-04-10,0.0003,48.0,,43.0,0.0741,326.0,5.0,12.0,1.0,32.34,31.9009,32.3201,32.0007,3085373.0,46.0619,
2015-04-13,-0.0016,95.0,4.0,88.0,0.1372,160.0,8.0,9.0,1.0,32.0906,31.4318,32.0107,31.4318,1742588.0,40.142,
2015-04-14,-0.0013,29.0,1.0,27.0,0.3314,283.0,6.0,3.0,,31.8111,31.1323,31.1323,31.8111,1760268.0,45.1986,
2015-04-15,0.0021,26.0,,20.0,0.0445,232.0,2.0,8.0,1.0,32.0606,31.6713,31.9708,31.9508,2719889.0,46.9758,
2015-04-16,-0.0072,21.0,2.0,20.0,0.0039,179.0,2.0,12.0,,32.0406,31.861,31.871,32.0007,1904642.0,47.629,1.0
2015-04-17,0.0022,12.0,,16.0,0.212,61.0,6.0,12.0,1.0,32.2103,31.6913,31.7811,32.0307,2599162.0,48.0426,1.0
2015-04-20,0.0014,23.0,,20.0,,54.0,1.0,2.0,1.0,32.7693,32.1804,32.1804,32.6296,4822471.0,55.5955,1.0
2015-04-21,0.0167,39.0,1.0,29.0,0.2323,106.0,1.0,2.0,4.0,33.3083,32.7344,32.8491,33.2883,3112556.0,62.1189,1.0
2015-04-22,0.0,38.0,,35.0,0.709,139.0,5.0,5.0,,34.0369,33.3981,33.5079,34.027,6800850.0,67.8261,3.0
2015-04-23,0.0234,133.0,4.0,93.0,0.1487,434.0,4.0,32.0,15.0,34.4562,33.7575,34.017,34.3763,3812375.0,70.1191,4.0
2015-04-24,0.0028,50.0,1.0,32.0,0.3889,186.0,5.0,8.0,2.0,34.7456,34.1767,34.536,34.2466,4251863.0,68.1756,1.0
2015-04-27,0.1602,44.0,,24.0,,65.0,3.0,5.0,11.0,34.6857,33.9671,34.4462,33.997,7564041.0,64.4745,
2015-04-28,0.4491,192.0,15.0,82.0,0.2677,281.0,33.0,38.0,75.0,34.9353,33.1187,34.2665,33.9072,10243706.0,63.1454,4.0
