date,TWITTER_SENTIMENT_DAILY_AVG,TWITTER_PUBLICATION_COUNT,TWITTER_NEG_SENTIMENT_COUNT,TWITTER_POS_SENTIMENT_COUNT,TWITTER_NEUTRAL_SENTIMENT_CNT,NEWS_SENTIMENT_DAILY_AVG,NEWS_PUBLICATION_COUNT,NEWS_NEG_SENTIMENT_COUNT,NEWS_POS_SENTIMENT_COUNT,NEWS_NEUTRAL_SENTIMENT_COUNT,PX_HIGH,PX_LOW,PX_OPEN,PX_LAST,VOLUME,RSI_14D
2015-02-13,0.0033,6032.0,32.0,61.0,918.0,-0.0163,2701.0,68.0,50.0,401.0,76.48,75.5,76.46,75.74,18621860.0,47.9151
2015-02-16,0.0019,2058.0,2.0,8.0,171.0,0.0062,1085.0,13.0,7.0,62.0,,,,,,
2015-02-17,0.0033,1310.0,12.0,17.0,243.0,-0.0382,1190.0,21.0,15.0,70.0,76.91,75.08,75.3,75.6,25254400.0,47.2698
2015-02-18,0.0222,2182.0,28.0,93.0,586.0,0.1206,1638.0,23.0,51.0,150.0,76.9,75.45,75.94,76.71,22426421.0,52.7083
2015-02-19,0.023,3130.0,41.0,112.0,697.0,0.0421,1807.0,22.0,45.0,162.0,79.84,76.95,76.986,79.42,45851177.0,62.7968
2015-02-20,0.0414,3476.0,48.0,313.0,1440.0,0.204,1394.0,25.0,42.0,131.0,80.34,79.2,79.55,79.895,36931698.0,64.2369
2015-02-23,0.0043,2064.0,9.0,20.0,264.0,0.0423,761.0,13.0,13.0,67.0,80.19,78.38,79.96,78.84,24139056.0,58.7934
2015-02-24,-0.0281,2953.0,221.0,76.0,1232.0,0.0666,1338.0,41.0,22.0,127.0,79.48,78.1,78.5,78.45,18897133.0,56.8747
2015-02-25,0.0175,2767.0,63.0,93.0,640.0,0.0293,1643.0,19.0,46.0,151.0,80.2,78.5,78.5,79.56,25593800.0,60.7962
2015-02-26,0.0179,2708.0,28.0,115.0,798.0,0.1128,1533.0,26.0,40.0,129.0,81.37,79.72,79.88,80.41,31111891.0,63.531
2015-02-27,0.0183,2824.0,54.0,131.0,908.0,0.0543,1748.0,45.0,54.0,231.0,81.23,78.62,80.68,78.97,30739197.0,56.3583
2015-03-02,0.0104,1892.0,11.0,32.0,296.0,,1215.0,16.0,18.0,75.0,79.855,78.52,79.0,79.75,21662537.0,59.0549
2015-03-03,0.0012,2955.0,22.0,47.0,1250.0,,2595.0,32.0,38.0,247.0,79.7,78.52,79.61,79.6,18634973.0,58.3087
2015-03-04,0.0042,1977.0,22.0,39.0,565.0,,1611.0,26.0,39.0,147.0,81.15,78.85,79.3,80.895,28126686.0,62.6914
2015-03-05,0.0082,3580.0,28.0,107.0,1086.0,-0.0454,1963.0,31.0,34.0,286.0,81.99,81.05,81.23,81.21,27825733.0,63.6913
2015-03-06,0.0081,1937.0,27.0,74.0,756.0,0.0,983.0,26.0,29.0,128.0,81.33,79.83,80.9,80.005,24488581.0,57.3586
2015-03-09,0.0116,456.0,16.0,40.0,330.0,,280.0,4.0,9.0,74.0,79.91,78.63,79.68,79.44,18925097.0,54.6166
2015-03-10,0.0064,928.0,58.0,62.0,704.0,,299.0,21.0,13.0,94.0,79.26,77.55,78.5,77.55,23067057.0,46.5925
2015-03-11,-0.004,817.0,47.0,25.0,688.0,0.1257,343.0,10.0,37.0,85.0,78.43,77.26,77.8,77.57,20215704.0,46.6818
2015-03-12,-0.014,574.0,56.0,42.0,409.0,-0.0591,291.0,23.0,17.0,79.0,79.05,77.91,78.1,78.93,16093319.0,52.4963
2015-03-13,0.0188,649.0,27.0,71.0,490.0,-0.3275,267.0,29.0,19.0,51.0,79.38,77.68,78.6,78.05,18557296.0,48.7888
2015-03-16,0.0018,966.0,12.0,39.0,855.0,0.1501,254.0,11.0,22.0,63.0,78.12,77.36,77.96,78.07,19305406.0,48.8771
2015-03-17,0.0163,1194.0,38.0,130.0,926.0,0.0821,401.0,23.0,39.0,81.0,79.78,78.34,78.36,79.365,22169969.0,54.3679
2015-03-18,0.0034,2197.0,31.0,123.0,1954.0,0.2057,542.0,20.0,59.0,126.0,81.24,79.17,79.25,80.91,36912446.0,59.9014
2015-03-19,0.0171,1166.0,71.0,128.0,878.0,-0.1163,394.0,28.0,22.0,90.0,83.0,81.0,81.12,82.75,42099523.0,65.2983
2015-03-20,0.0624,1556.0,80.0,286.0,1071.0,0.2007,336.0,15.0,31.0,78.0,84.6,83.07,83.39,83.8,44466323.0,67.9493
2015-03-23,0.0552,531.0,10.0,93.0,374.0,-0.0743,200.0,10.0,21.0,47.0,84.96,83.3,83.92,84.43,27357333.0,69.457
2015-03-24,0.0178,1704.0,27.0,195.0,1352.0,0.0671,573.0,28.0,29.0,186.0,86.07,84.52,84.71,85.31,32576522.0,71.4755
2015-03-25,0.0273,1678.0,43.0,225.0,1246.0,0.0471,591.0,19.0,43.0,194.0,85.52,82.92,85.5,82.92,37436147.0,59.8979
2015-03-26,0.002,3529.0,109.0,160.0,3108.0,0.0299,976.0,27.0,85.0,372.0,83.77,82.14,82.72,83.01,32794800.0,60.1596
2015-03-27,0.005,2175.0,32.0,146.0,1878.0,0.0489,750.0,32.0,42.0,235.0,83.95,82.88,83.38,83.3,18372582.0,61.0418
2015-03-30,0.0157,550.0,7.0,58.0,426.0,0.0827,287.0,2.0,11.0,42.0,84.34,82.41,83.81,83.195,24527686.0,60.5193
2015-03-31,0.013,866.0,43.0,82.0,660.0,0.1328,419.0,23.0,28.0,105.0,83.5,82.21,82.9,82.215,19734277.0,55.7245
2015-04-01,0.0055,966.0,37.0,66.0,790.0,0.0795,343.0,22.0,27.0,119.0,82.72,80.87,82.5,81.665,22058167.0,53.1781
2015-04-02,0.0441,943.0,60.0,151.0,676.0,0.0669,435.0,30.0,38.0,116.0,82.56,81.44,82.25,81.555,19664053.0,52.6598
2015-04-03,0.0126,963.0,89.0,86.0,724.0,0.1348,308.0,19.0,27.0,82.0,,,,,,
2015-04-06,0.0242,423.0,21.0,53.0,312.0,-0.0212,215.0,16.0,9.0,50.0,82.81,80.8,80.8,82.44,19062934.0,56.3462
2015-04-07,0.0095,1039.0,62.0,83.0,783.0,-0.0939,393.0,33.0,21.0,80.0,83.42,82.22,82.65,82.32,17467042.0,55.7127
2015-04-08,0.0045,979.0,28.0,61.0,809.0,-0.0406,410.0,26.0,26.0,107.0,83.1,81.84,82.63,82.275,18966732.0,55.4608
2015-04-09,-0.1835,1994.0,596.0,61.0,1248.0,-0.084,460.0,63.0,19.0,94.0,82.8,81.71,82.5,82.17,15927281.0,54.838
2015-04-10,-0.0038,1156.0,68.0,48.0,995.0,-0.4474,383.0,55.0,12.0,78.0,82.61,81.91,82.21,82.04,12529738.0,54.029
2015-04-13,0.0039,417.0,12.0,24.0,340.0,0.0252,189.0,4.0,9.0,46.0,83.94,81.92,81.93,83.01,26883094.0,58.9011
2015-04-14,0.0206,777.0,31.0,94.0,588.0,0.1325,311.0,8.0,28.0,71.0,83.69,82.44,83.17,83.515,19634173.0,61.2063
2015-04-15,0.0271,689.0,12.0,73.0,402.0,0.0749,326.0,14.0,24.0,129.0,83.66,82.27,83.55,82.705,22390943.0,55.8002
2015-04-16,-0.0498,1088.0,29.0,14.0,120.0,0.0428,378.0,19.0,41.0,149.0,83.07,82.15,82.47,82.31,13769687.0,53.3266
2015-04-17,0.0061,824.0,10.0,24.0,268.0,0.0476,439.0,17.0,16.0,130.0,82.11,80.37,81.48,80.775,24214983.0,44.9816
2015-04-20,0.0258,573.0,14.0,74.0,404.0,0.085,309.0,4.0,24.0,84.0,83.15,81.24,81.54,83.09,28796761.0,56.1313
2015-04-21,-0.092,1294.0,227.0,176.0,739.0,0.1433,383.0,15.0,45.0,102.0,84.49,83.54,84.0,83.62,27171852.0,58.2189
2015-04-22,0.0184,1650.0,41.0,188.0,1303.0,0.143,493.0,28.0,55.0,135.0,84.74,83.65,84.32,84.63,45547963.0,61.9362
2015-04-23,0.1168,6728.0,967.0,1533.0,3997.0,0.3662,1337.0,47.0,298.0,300.0,85.59,82.41,84.1,82.41,73728080.0,51.1614
2015-04-24,0.0316,2391.0,275.0,325.0,1674.0,0.5505,553.0,23.0,58.0,104.0,82.94,81.48,82.77,81.53,29660356.0,47.6246
2015-04-27,0.0503,426.0,24.0,72.0,291.0,0.0949,215.0,7.0,16.0,41.0,82.93,81.63,81.87,81.91,25446032.0,49.2559
2015-04-28,0.0104,1201.0,37.0,105.0,948.0,0.0945,472.0,11.0,39.0,130.0,81.9,80.23,81.83,80.68,23775344.0,44.4319
2015-04-29,-0.0633,1326.0,247.0,74.0,903.0,0.042,385.0,16.0,21.0,125.0,81.39,79.52,80.01,80.465,26430258.0,43.6275
2015-04-30,-0.0261,1299.0,170.0,100.0,914.0,0.0391,391.0,16.0,33.0,130.0,80.96,78.32,80.01,78.77,28999005.0,37.8155
2015-05-01,-0.0357,1518.0,229.0,59.0,1108.0,0.0476,284.0,20.0,21.0,75.0,79.76,78.11,79.24,78.99,24136358.0,38.9523
2015-05-04,0.0002,1518.0,15.0,22.0,1413.0,0.0599,339.0,5.0,13.0,103.0,79.69,78.63,79.33,78.81,14691991.0,38.3348
2015-05-05,0.0016,1247.0,37.0,48.0,1054.0,0.0114,587.0,16.0,31.0,177.0,78.8,77.22,78.55,77.56,22311318.0,34.2719
2015-05-06,-0.0047,1284.0,82.0,69.0,1076.0,-0.0238,510.0,21.0,18.0,149.0,78.81,77.05,77.97,78.1,28663026.0,37.3605
2015-05-07,0.0027,1421.0,57.0,69.0,1183.0,0.0294,623.0,26.0,39.0,242.0,78.94,77.56,78.0,78.425,19749428.0,39.2119
2015-05-08,0.0022,1141.0,48.0,51.0,936.0,0.0264,519.0,31.0,33.0,186.0,79.23,78.03,79.1,78.51,19943595.0,39.7138
2015-05-11,0.0014,276.0,3.0,9.0,223.0,0.0095,184.0,6.0,7.0,55.0,79.03,77.93,78.48,78.01,18874054.0,37.7399
2015-05-12,-0.0157,583.0,59.0,15.0,472.0,-0.0193,348.0,19.0,18.0,95.0,77.89,76.79,77.87,77.46,21285310.0,35.6415
2015-05-13,-0.0002,1254.0,20.0,16.0,1172.0,0.0571,533.0,18.0,31.0,168.0,78.53,77.65,77.72,78.44,21512309.0,41.8463
2015-05-14,0.0039,1254.0,24.0,75.0,1103.0,0.0342,480.0,14.0,36.0,167.0,81.845,78.67,78.94,81.37,49437996.0,55.6222
2015-05-15,0.0448,1981.0,41.0,356.0,1538.0,0.1047,398.0,30.0,50.0,141.0,81.52,80.18,81.41,80.42,27069884.0,51.3729
2015-05-18,0.004,691.0,22.0,43.0,580.0,-0.0644,199.0,15.0,8.0,55.0,81.38,80.23,80.33,80.88,21613674.0,53.2358
2015-05-19,0.0068,1383.0,31.0,107.0,1179.0,0.0628,347.0,14.0,35.0,121.0,81.69,80.55,81.25,80.63,17955389.0,52.0683
2015-05-20,0.0059,1321.0,45.0,90.0,1097.0,0.0196,442.0,23.0,27.0,182.0,81.1,79.46,80.47,80.55,23056899.0,51.6777
2015-05-21,0.0047,1120.0,41.0,70.0,916.0,-0.041,334.0,15.0,16.0,97.0,80.92,80.08,80.19,80.48,13402749.0,51.315
2015-05-22,0.0014,1612.0,32.0,62.0,1425.0,0.0133,252.0,9.0,13.0,83.0,81.31,80.25,80.35,80.54,19567937.0,51.6284
2015-05-25,-0.0165,703.0,82.0,15.0,562.0,0.0352,198.0,11.0,14.0,67.0,,,,,,
2015-05-26,-0.0005,1489.0,36.0,29.0,1353.0,-0.0296,292.0,15.0,10.0,70.0,80.6,79.08,80.43,79.335,16321339.0,45.319
2015-05-27,-0.0115,2155.0,219.0,43.0,1793.0,0.0361,404.0,13.0,21.0,88.0,80.66,79.43,79.6,80.55,14160865.0,51.7251
2015-05-28,0.0015,2121.0,55.0,85.0,1890.0,0.0365,404.0,17.0,26.0,113.0,81.075,80.0,80.25,80.145,11982008.0,49.6376
2015-05-29,0.0011,1238.0,10.0,42.0,1109.0,0.0676,331.0,16.0,25.0,70.0,80.07,78.88,79.95,79.19,16134580.0,45.0233
2015-06-01,0.0097,462.0,9.0,41.0,359.0,-0.0614,232.0,6.0,12.0,37.0,80.38,78.66,79.3,80.29,18119012.0,50.7073
2015-06-02,0.0044,1245.0,35.0,81.0,1058.0,0.0529,437.0,32.0,41.0,144.0,81.35,79.56,79.76,80.445,18923300.0,51.4687
2015-06-03,-0.0037,1813.0,108.0,70.0,1536.0,0.1088,620.0,19.0,59.0,151.0,82.53,81.25,81.35,82.44,31774993.0,60.0271
2015-06-04,0.0222,1389.0,68.0,162.0,1008.0,0.1158,435.0,16.0,35.0,112.0,82.95,81.51,82.14,82.05,20863877.0,57.8783
2015-06-05,0.0016,3830.0,111.0,161.0,3483.0,0.0754,562.0,20.0,46.0,171.0,82.46,81.51,81.87,82.14,16143093.0,58.2497
2015-06-08,0.0024,914.0,9.0,43.0,793.0,0.0644,208.0,5.0,16.0,72.0,82.0,80.13,81.82,80.67,16915471.0,50.4281
2015-06-09,0.0022,2137.0,52.0,98.0,1913.0,0.056,331.0,15.0,29.0,94.0,81.19,79.32,80.6,80.67,16497538.0,50.4281
2015-06-10,0.0395,2720.0,58.0,472.0,2108.0,0.0791,366.0,9.0,38.0,105.0,82.6,80.81,80.83,82.16,21531208.0,57.1862
2015-06-11,0.0085,2523.0,60.0,212.0,2140.0,0.0731,474.0,17.0,40.0,153.0,82.9,81.36,82.31,81.83,18656811.0,55.3853
2015-06-12,-0.01,3965.0,345.0,170.0,3351.0,0.0659,659.0,21.0,56.0,197.0,82.09,81.2,81.37,81.53,11417882.0,53.7288
2015-06-15,0.0019,1259.0,39.0,53.0,1116.0,0.0699,270.0,16.0,15.0,64.0,80.93,80.07,80.55,80.71,18805087.0,49.3812
2015-06-16,-0.0043,3826.0,236.0,99.0,3357.0,-0.0608,437.0,28.0,32.0,124.0,81.51,80.45,80.82,81.06,13693666.0,51.1964
2015-06-17,0.0045,2431.0,69.0,147.0,2092.0,-0.0604,358.0,28.0,24.0,82.0,82.22,81.34,81.76,81.79,18350287.0,54.8344
2015-06-18,0.0081,2237.0,43.0,187.0,1899.0,0.0655,286.0,9.0,27.0,91.0,83.19,81.57,81.64,82.905,26782573.0,59.7676
2015-06-19,0.004,2515.0,145.0,143.0,2130.0,-0.1754,415.0,51.0,33.0,107.0,82.98,82.12,82.83,82.51,23353194.0,57.3767
2015-06-22,0.0169,1278.0,30.0,139.0,1014.0,0.1585,230.0,13.0,19.0,68.0,84.97,83.31,83.41,84.74,29383079.0,65.7152
2015-06-23,0.0243,2999.0,90.0,386.0,2325.0,0.0879,500.0,18.0,45.0,151.0,87.97,84.76,84.96,87.88,50667853.0,73.5591
2015-06-24,0.0384,4567.0,163.0,734.0,3411.0,0.1993,777.0,20.0,109.0,178.0,89.25,87.45,87.66,88.86,41370227.0,75.4471
2015-06-25,0.0119,5201.0,105.0,521.0,4377.0,0.1096,709.0,21.0,79.0,164.0,89.4,87.835,89.26,87.98,27301967.0,70.5739
2015-06-26,0.0156,2298.0,181.0,235.0,1706.0,0.1939,353.0,14.0,28.0,98.0,88.34,86.828,88.12,88.01,38214647.0,70.6435
2015-06-29,0.011,658.0,26.0,53.0,484.0,0.0374,230.0,7.0,20.0,64.0,87.5,85.73,86.61,85.8,35957872.0,59.48
2015-06-30,0.0116,1410.0,54.0,122.0,1096.0,0.106,419.0,15.0,52.0,122.0,86.7,85.57,86.6,85.765,23233183.0,59.3201
2015-07-01,-0.0435,1623.0,264.0,139.0,1080.0,0.1409,456.0,50.0,33.0,139.0,87.95,86.49,86.77,86.91,25260045.0,62.8392
2015-07-02,-0.0828,1639.0,331.0,129.0,1055.0,-0.1328,553.0,19.0,46.0,116.0,87.44,86.34,87.4,87.285,16908781.0,63.9394
2015-07-03,0.0049,983.0,18.0,61.0,792.0,0.0837,422.0,12.0,24.0,108.0,,,,,,
2015-07-06,-0.0055,404.0,24.0,12.0,298.0,0.0923,198.0,3.0,15.0,45.0,88.185,86.39,86.49,87.55,24635915.0,64.7341
2015-07-07,0.0132,1102.0,38.0,105.0,834.0,0.0455,439.0,15.0,21.0,126.0,87.85,85.231,87.8,87.22,33059921.0,62.876
2015-07-08,0.008,1036.0,35.0,78.0,799.0,0.1197,511.0,27.0,62.0,122.0,86.75,85.445,86.29,85.65,24399340.0,54.8148
2015-07-09,0.0064,1205.0,36.0,81.0,951.0,0.0654,416.0,16.0,28.0,137.0,87.6,85.65,86.73,85.88,23307402.0,55.7106
2015-07-10,0.0033,1442.0,25.0,76.0,1214.0,0.0325,464.0,16.0,36.0,146.0,88.22,86.77,87.35,87.95,23245873.0,62.8494
2015-07-13,0.0167,522.0,20.0,54.0,385.0,-0.0608,177.0,16.0,12.0,46.0,90.22,88.42,88.66,90.1,29976670.0,68.5242
2015-07-14,0.0782,1771.0,52.0,363.0,1192.0,0.1284,382.0,21.0,45.0,106.0,90.8,89.65,90.46,89.68,26627849.0,66.3907
2015-07-15,0.0163,1390.0,84.0,141.0,1033.0,0.143,368.0,10.0,34.0,97.0,90.99,89.42,90.0,89.76,30886601.0,66.604
2015-07-16,0.027,1344.0,36.0,181.0,1022.0,0.1002,326.0,9.0,34.0,81.0,90.86,89.77,90.28,90.85,21804086.0,69.4488
2015-07-17,0.0141,1961.0,67.0,194.0,1532.0,,445.0,22.0,49.0,100.0,95.39,92.54,92.55,94.97,54001635.0,77.3149
2015-07-20,0.0089,696.0,26.0,54.0,536.0,0.1122,233.0,16.0,15.0,54.0,98.6,95.36,95.85,97.91,54860541.0,81.062
2015-07-21,0.0606,2411.0,95.0,434.0,1644.0,0.3518,438.0,18.0,51.0,119.0,99.24,97.143,98.95,98.39,39453332.0,81.5965
2015-07-22,0.0365,1861.0,134.0,268.0,1287.0,-0.2758,463.0,42.0,33.0,87.0,97.58,95.92,96.74,97.04,28299518.0,75.1707
2015-07-23,0.0184,1438.0,97.0,154.0,1041.0,0.2643,342.0,19.0,29.0,82.0,97.45,94.81,96.96,95.44,29418833.0,68.3051
2015-07-24,0.0189,1311.0,58.0,142.0,963.0,0.1223,269.0,22.0,22.0,72.0,97.76,95.88,97.35,96.95,33444930.0,70.9973
2015-07-27,0.0442,736.0,33.0,111.0,498.0,0.4186,268.0,9.0,45.0,71.0,96.61,93.83,96.58,94.17,38585381.0,60.7639
2015-07-28,0.0384,1795.0,131.0,259.0,1222.0,0.5566,363.0,14.0,56.0,114.0,95.56,93.31,94.84,95.29,35235993.0,63.0732
2015-07-29,0.0425,3423.0,434.0,541.0,2265.0,,496.0,29.0,56.0,114.0,97.28,94.74,96.32,96.99,64648320.0,66.314
2015-07-30,0.0592,8994.0,996.0,1619.0,6146.0,,1290.0,49.0,371.0,221.0,95.81,91.8,94.91,95.21,86211323.0,60.3424
2015-07-31,0.0266,4181.0,449.0,531.0,2998.0,0.4164,797.0,33.0,129.0,183.0,96.33,93.95,94.95,94.01,46509045.0,56.6394
2015-08-03,0.0195,747.0,39.0,80.0,545.0,0.0522,273.0,11.0,19.0,52.0,95.08,92.8,93.53,94.14,29343117.0,56.9476
2015-08-04,0.0177,1518.0,72.0,161.0,1123.0,0.0537,350.0,15.0,23.0,82.0,94.73,93.33,93.79,94.06,20136036.0,56.6806
2015-08-05,0.0067,1398.0,53.0,98.0,1119.0,0.0435,362.0,22.0,25.0,108.0,97.09,95.18,95.25,96.44,29813174.0,62.3383
2015-08-06,0.0162,1880.0,56.0,200.0,1429.0,0.1287,414.0,21.0,47.0,125.0,98.74,94.42,97.18,95.12,42271318.0,57.8273
2015-08-07,0.0156,1548.0,99.0,156.0,1147.0,0.0496,350.0,11.0,33.0,89.0,95.4,93.61,95.38,94.3,23199145.0,55.1571
2015-08-10,0.001,1590.0,14.0,43.0,1314.0,0.0077,208.0,9.0,7.0,48.0,95.9,93.63,95.68,94.15,21624153.0,54.6599
2015-08-11,0.004,2199.0,67.0,118.0,1675.0,0.0677,287.0,16.0,23.0,100.0,94.76,92.901,93.73,93.62,22491031.0,52.8472
2015-08-12,0.0019,2257.0,66.0,85.0,1739.0,0.0791,443.0,28.0,27.0,121.0,94.44,91.19,92.7,94.19,27120375.0,54.5913
2015-08-13,0.0174,1857.0,86.0,167.0,1193.0,0.1678,336.0,21.0,24.0,78.0,94.73,93.35,94.05,93.43,17451768.0,51.8381
2015-08-14,0.0217,1529.0,123.0,143.0,884.0,-0.1089,324.0,34.0,20.0,104.0,94.72,93.21,93.54,94.42,15929656.0,55.0204
2015-08-17,0.024,653.0,27.0,62.0,370.0,-0.1154,189.0,6.0,7.0,38.0,94.46,93.39,94.42,93.93,18313531.0,53.1485
2015-08-18,0.0564,1334.0,53.0,214.0,773.0,0.0631,264.0,8.0,15.0,73.0,95.85,94.04,94.08,95.17,22278848.0,57.1239
2015-08-19,0.0363,1858.0,55.0,237.0,1176.0,0.0391,367.0,15.0,19.0,119.0,96.1,94.161,94.63,95.31,23251271.0,57.5618
2015-08-20,0.0174,1601.0,61.0,159.0,1081.0,0.1137,260.0,15.0,18.0,79.0,94.77,90.46,93.54,90.56,44598224.0,41.9206
2015-08-21,0.017,2068.0,155.0,183.0,1301.0,0.0688,313.0,9.0,28.0,93.0,89.18,85.61,87.52,86.06,62778680.0,32.8215
2015-08-24,0.0203,1034.0,56.0,82.0,538.0,0.0343,188.0,5.0,7.0,38.0,87.14,72.0,77.03,82.09,83710727.0,27.2102
2015-08-25,0.023,1954.0,156.0,177.0,1072.0,0.0405,372.0,16.0,27.0,108.0,87.67,83.0,86.95,83.0,52021230.0,30.1577
2015-08-26,0.0041,2499.0,58.0,122.0,1752.0,0.068,375.0,18.0,19.0,96.0,87.46,83.26,85.95,87.19,45124302.0,41.8365
2015-08-27,0.0019,3090.0,62.0,119.0,2425.0,0.1339,422.0,9.0,50.0,134.0,90.06,87.19,89.1,89.73,42431375.0,47.561
2015-08-28,0.0036,2890.0,60.0,146.0,2164.0,0.077,939.0,39.0,46.0,189.0,91.48,89.792,89.88,91.01,33215885.0,50.2199
2015-08-31,0.0109,755.0,21.0,55.0,474.0,0.1776,244.0,10.0,16.0,60.0,91.05,88.89,90.6,89.43,32850666.0,47.0487
2015-09-01,-0.0042,1018.0,49.0,43.0,676.0,0.0537,289.0,16.0,24.0,84.0,89.39,86.5,86.85,87.23,36097370.0,42.979
2015-09-02,0.0044,1550.0,70.0,83.0,1146.0,0.1343,437.0,26.0,45.0,135.0,89.89,87.63,88.81,89.89,27190527.0,48.7512
